disclosure_year,disclosure_date,transaction_date,ticker,asset_description,type,amount,representative,district,ptr_link,cap_gains_over_200_usd,party,,
2020,2020-04-27,2019-06-24,PKI,"PerkinElmer, Inc.",sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-08-28,PFE,"Pfizer, Inc.",sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-02-05,PFE,"Pfizer, Inc.",sale_partial,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-04-16,PDM,"Piedmont Office Realty Trust, Inc. Class A",purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,PDM,"Piedmont Office Realty Trust, Inc. Class A",sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,PNGAY,Ping An Insurance,sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-03-20,PNGAY,Ping An Insurance,purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-03-18,PNGAY,Ping An Insurance,purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-04-03,PNW,Pinnacle West Capital Corporation,purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-03-19,PNW,Pinnacle West Capital Corporation,purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,PNW,Pinnacle West Capital Corporation,sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,PLNT,"Planet Fitness, Inc.",sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-03-19,PLNT,"Planet Fitness, Inc.",purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-04-03,PLNT,"Planet Fitness, Inc.",purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-04-16,PLNT,"Planet Fitness, Inc.",purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,PS,"Pluralsight, Inc. - Class A",sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-19,PS,"Pluralsight, Inc. - Class A",purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-04-30,PCH,PotlatchDeltic Corporation,purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,PCH,PotlatchDeltic Corporation,sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-02-15,PCH,PotlatchDeltic Corporation,purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,POWI,"Power Integrations, Inc.",sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,PRA,ProAssurance Corporation,sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-04,PRA,ProAssurance Corporation,purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-05-15,PRGS,Progress Software Corporation,sale_partial,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,PRGS,Progress Software Corporation,sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-04-03,PUMP,ProPetro Holding Corp.,sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-03-19,PUMP,ProPetro Holding Corp.,sale_partial,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,PB,"Prosperity Bancshares, Inc.",sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-02-06,PSB,"PS Business Parks, Inc.",sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-04-03,PHM,"Pultegroup, Inc.",sale_partial,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,PHM,"Pultegroup, Inc.",sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-04,PHM,"Pultegroup, Inc.",sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-05-15,PBYI,Puma Biotechnology Inc,sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-01-23,PBYI,Puma Biotechnology Inc,purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-01-23,QGEN,Qiagen N.V. Common Shares,sale_partial,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-01-09,QGEN,Qiagen N.V. Common Shares,sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-03-06,QTS,"QTS Realty Trust, Inc. Class A",sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-05-15,QTS,"QTS Realty Trust, Inc. Class A",purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,QTS,"QTS Realty Trust, Inc. Class A",sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,QRTEA,"Qurate Retail, Inc. - Series A",sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,RDUS,"Radius Health, Inc.",sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-04-16,RDUS,"Radius Health, Inc.",purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-04-03,RDUS,"Radius Health, Inc.",purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-01-09,RL,Ralph Lauren Corporation,sale_partial,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-04,RL,Ralph Lauren Corporation,sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-04-30,RDFN,Redfin Corporation,sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,RGA,"Reinsurance Group of America, Incorporated",sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-01-23,RCII,Rent-A-Center Inc.,purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-03-19,RCII,Rent-A-Center Inc.,sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,REXR,"Rexford Industrial Realty, Inc.",sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-04-30,REXR,"Rexford Industrial Realty, Inc.",purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,RIO,Rio Tinto Plc,sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-04-10,RIO,Rio Tinto Plc,purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-04-11,RIO,Rio Tinto Plc,purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-01-29,RHHBY,Roche Holdings AG Basel American Depositary Shares,purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-02-15,RHHBY,Roche Holdings AG Basel American Depositary Shares,purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,RHHBY,Roche Holdings AG Basel American Depositary Shares,sale_full,"$32,501 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,ROL,"Rollins, Inc.",sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,RDS.B,Royal Dutch Shell PLC Royal Dutch Shell PLC American Depositary Shares,sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-02-15,RDS.B,Royal Dutch Shell PLC Royal Dutch Shell PLC American Depositary Shares,purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-03-18,RDS.B,Royal Dutch Shell PLC Royal Dutch Shell PLC American Depositary Shares,sale_partial,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-02-06,RGLD,"Royal gold, Inc.",sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-01-23,RGLD,"Royal gold, Inc.",sale_partial,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-02-15,SAP,SAP SE ADS,purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-04-11,SAP,SAP SE ADS,purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,SAP,SAP SE ADS,sale_full,"$32,501 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,SSL,Sasol Ltd. American Depositary Shares,sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,SLB,Schlumberger N.V.,sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-04-30,SCHN,"Schnitzer Steel Industries, Inc. - Class A",sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,STX,Seagate Technology PLC - Ordinary Shares,sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,SEE,Sealed Air Corporation,sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,SGEN,"Seattle Genetics, Inc.",sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-02-05,SRE,Sempra Energy,sale_partial,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-08-28,SRE,Sempra Energy,sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-04-08,SGSOY,SGS SA ADR,purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-04-05,SGSOY,SGS SA ADR,purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,SGSOY,SGS SA ADR,sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-05-15,SHAK,"Shake Shack, Inc. Class A",purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,SHAK,"Shake Shack, Inc. Class A",sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,SITC,SITE Centers Corp.,sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-04,SITC,SITE Centers Corp.,purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-05-15,SITE,"Siteone Landscape Supply, Inc.",purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,SITE,"Siteone Landscape Supply, Inc.",sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,SONVY,Sonova Holding AG Unsponsored ADR,sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-04,SPR,"Spirit Aerosystems Holdings, Inc.",sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-02-20,SPR,"Spirit Aerosystems Holdings, Inc.",purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-02-06,SPR,"Spirit Aerosystems Holdings, Inc.",purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-02-06,SAVE,"Spirit Airlines, Inc.",sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-02-20,SAVE,"Spirit Airlines, Inc.",sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-03-19,SRC,"Spirit Realty Capital, Inc.",purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,SRC,"Spirit Realty Capital, Inc.",sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,SPSC,"SPS Commerce, Inc.",sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,STE,STERIS plc,sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,SYIEY,Symrise AG Unsponsored ADR,sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,SSMXY,Sysmex Corporation Unsponsored ADR,sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-01-23,TCMD,"Tactile Systems Technology, Inc.",purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-04-11,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-02-15,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,sale_full,"$32,501 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-04-03,TMHC,Taylor Morrison Home Corporation,sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-01-09,TMHC,Taylor Morrison Home Corporation,purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,TEL,TE Connectivity Ltd. New Switzerland Registered Shares,sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,TMSNY,Temenos Group AG SPONSORED ADR,sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-05-15,TPX,"Tempur Sealy International, Inc.",sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-02-15,TS,Tenaris S.A. American Depositary Shares,sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-01-29,TCEHY,Tencent Holdings Limited Unsponsored ADR Representing B Shares,purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,TCEHY,Tencent Holdings Limited Unsponsored ADR Representing B Shares,sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,TER,"Teradyne, Inc.",sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-03-06,TER,"Teradyne, Inc.",purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-02-06,TXRH,"Texas Roadhouse, Inc.",sale_partial,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,TXRH,"Texas Roadhouse, Inc.",sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-08-28,BK,The Bank of New York Mellon Corporation,sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-05-20,BK,The Bank of New York Mellon Corporation,purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-02-05,BK,The Bank of New York Mellon Corporation,purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-04,GT,The Goodyear Tire & Rubber Company,sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-06-24,TOL,"Toll Brothers, Inc.",sale_full,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
2020,2020-04-27,2019-01-23,TOL,"Toll Brothers, Inc.",purchase,"$8,001 ",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,FALSE,Democrat,,
